country,cluster,date,upper_bound,forecast,lower_bound
Country_h,Product_14,2018-05-01,15887.66267833,14637.1503505303,13334.4910474265
Country_b,Product_11,2019-01-01,6292357.10040549,5938766.65673409,5523271.51523079
Country_b,Product_43,2017-12-01,5076945829.77184,4379442812.12708,3728812053.09288
Country_h,Product_37,2017-09-01,1476836783.34876,1395336043.67399,1317421550.08492
Country_d,Product_41,2019-01-01,1508089499.01831,1071670930.98721,641406254.738613
Country_b,Product_34,2019-06-01,6964933747.78782,6392990211.18274,5857905174.60624
Country_h,Product_24,2019-04-01,7248.03640969891,6129.68636403679,4970.15436131257
Country_d,Product_28,2019-04-01,4719787.64885049,3373326.52544687,2029735.21660666
Country_b,Product_33,2018-06-01,472486601.22445,417558460.670392,359140842.893099
Country_b,Product_34,2019-04-01,6497323706.16387,5933447074.0143,5361832089.4446
Country_j,Product_18,2019-05-01,19132.641929927,17419.6990645841,15636.6114612939
Country_i,Product_65,2018-11-01,62222.8617437859,55678.0675759867,48647.4004886062
Country_c,Product_16,2018-06-01,3563173.91445109,3486397.33222694,3408181.78559249
Country_d,Product_60,2017-09-01,735609.26051888,608927.146968365,487058.2440999
Country_a,Product_31,2019-03-01,0,0,0
Country_j,Product_55,2019-04-01,53752.84580435,46628.4035684942,39927.7997915144
Country_g,Product_14,2017-09-01,26768.0706981265,23488.8538739949,20209.1153264057
Country_g,Product_58,2018-08-01,292230.685400465,265220.629760681,237749.544122767
Country_g,Product_12,2018-02-01,40667.514044339,34731.1917881261,28642.3767536615
Country_j,Product_93,2018-05-01,235306860.744085,209646241.296843,182234282.51222
Country_f,Product_16,2019-04-01,2962394.33463978,2764266.45476996,2571516.17234857
Country_j,Product_13,2018-01-01,96140407.7923042,72521649.2443325,48875500.2868408
Country_i,Product_65,2018-07-01,61726.2794222364,54731.3658331603,48050.5605588748
Country_b,Product_31,2018-05-01,79074.7654576689,63567.5770669016,47678.8508185113
Country_a,Product_24,2019-03-01,729.555294056437,467.00308934387,201.460125312106
Country_f,Product_14,2018-09-01,57503.6997870034,52704.5581952138,48281.1635458542
Country_i,Product_89,2018-08-01,0,0,0
Country_f,Product_77,2018-02-01,9250736.59843249,4827693.92873801,312814.529452507
Country_f,Product_28,2019-04-01,59854883.1448592,46932425.234071,35322172.0553605
Country_j,Product_29,2018-04-01,37061106.6239239,34093310.0285969,31453726.4836129
Country_g,Product_30,2018-11-01,3456564.84643095,3063610.66739332,2690660.29222618
Country_c,Product_1,2018-02-01,1060374.49986008,975703.362433058,904625.842647828
Country_b,Product_13,2018-04-01,133582837.213352,114160311.816627,96665195.4846874
Country_a,Product_9,2017-10-01,30532930.193527,26132917.6570478,21857463.2771338
Country_f,Product_83,2018-11-01,188750.110131926,0,0
Country_g,Product_73,2018-03-01,781605429.266469,552765069.474969,307557309.469739
Country_c,Product_46,2018-06-01,1353698092.88854,716095956.494372,146355559.048982
Country_c,Product_47,2019-03-01,3410439843.07947,3269705048.03674,3113661140.01869
Country_c,Product_56,2017-11-01,8560656.51393051,7984990.3946991,7379375.91086242
Country_c,Product_28,2017-11-01,12142816.1697239,11900079.8264366,11655677.1859141
Country_c,Product_48,2018-10-01,38842.5429040027,32795.7302002468,26963.8399136207
Country_c,Product_18,2019-02-01,31241.1165239052,27687.3922114479,23715.5120940565
Country_e,Product_41,2018-08-01,275559879.211121,227802371.724806,179069251.360684
Country_i,Product_4,2018-09-01,10906527.4813389,6845765.54536633,2994016.64429393
Country_d,Product_28,2017-08-01,12070025.7306752,11093105.0681005,10187531.3637339
Country_a,Product_19,2019-02-01,25352143.6384878,1479033.93096303,0
Country_d,Product_41,2018-07-01,1466920148.78194,1069629032.64824,649574250.173149
Country_d,Product_28,2018-11-01,11532017.4127886,10382019.9837407,9223172.1645136
Country_c,Product_24,2019-03-01,24195.1885257411,22924.129166436,21706.6634526464
Country_d,Product_62,2017-12-01,115792204.276549,105102021.511921,93762788.5772357
Country_d,Product_43,2018-04-01,519837256.469676,258498604.474724,0
Country_e,Product_72,2018-06-01,38098490.2317596,33880417.6486245,29216245.0177889
Country_c,Product_27,2018-11-01,499843579.885076,476503526.08203,454925625.773841
Country_c,Product_18,2017-10-01,36620.386985647,32731.0915068816,28886.2627556736
Country_h,Product_18,2018-06-01,9366.18410889522,8976.42413159395,8556.70800159647
Country_f,Product_69,2019-04-01,321082.9949686,215227.354870653,108770.125791378
Country_d,Product_28,2018-10-01,13310029.9140924,12255851.0983641,11164164.5253828
Country_i,Product_1,2017-08-01,2480644.79018635,2129986.79089291,1757111.36031382
Country_c,Product_51,2019-04-01,2111621.45258632,1880919.1979386,1638729.82148248
Country_d,Product_31,2018-01-01,17662.1008004509,0,0
Country_d,Product_54,2017-12-01,953411379.840339,795259879.748108,626104669.886037
Country_b,Product_41,2018-01-01,5335265935.75306,4753784287.83864,4155826060.5509
Country_h,Product_11,2019-04-01,2826887.27830872,2449932.98985633,2068703.37047624
Country_a,Product_9,2019-05-01,29124833.9428772,24446610.938495,20087151.7416094
Country_e,Product_72,2018-07-01,36048862.8021614,31724116.6588065,27268321.9380254
Country_a,Product_5,2018-01-01,150679767.615385,107578969.114082,65860824.5258896
Country_d,Product_1,2017-11-01,550287.347523243,420320.648272986,306593.685055905
Country_d,Product_24,2019-02-01,8982.37316270452,8201.70301441029,7387.58663489696
Country_d,Product_4,2018-03-01,6203701.49904175,4971082.18255529,3773430.76230705
Country_c,Product_24,2018-01-01,16944.0419703259,16371.1948575117,15717.4903423699
Country_g,Product_12,2019-04-01,46679.3394750768,40719.731679192,34732.1627032646
Country_e,Product_66,2018-10-01,4048778.08906712,2707726.8151567,1386717.70950619
Country_b,Product_23,2018-02-01,0,0,0
Country_g,Product_34,2017-11-01,1145529605.55602,0,0
Country_i,Product_57,2019-06-01,1042414.01197636,921319.969972704,799162.170139491
Country_f,Product_22,2019-03-01,0,0,0
Country_j,Product_22,2017-10-01,9842.69985471961,7771.73846258592,5585.28978935029
Country_g,Product_53,2018-03-01,629659.020485407,444805.876699393,269155.731987818
Country_d,Product_9,2019-02-01,92249087.3414308,84265627.7886375,75804952.144991
Country_a,Product_19,2017-10-01,115721967.738486,93096785.5487035,71280831.368689
Country_j,Product_11,2018-07-01,14227.0350156769,0,0
Country_i,Product_45,2017-08-01,17344209.6706739,16341969.7326562,15350256.4598666
Country_d,Product_22,2018-11-01,946.895431695255,505.421383912055,59.4623998370803
Country_a,Product_26,2018-12-01,18954547.7804444,17592980.703762,16162603.6494355
Country_h,Product_30,2019-05-01,8101594.16273121,7888871.51440461,7672684.90484789
Country_e,Product_43,2018-08-01,57288720.9636322,46674646.3533119,37186741.905148
Country_e,Product_69,2019-05-01,21935.9842750582,15822.3063695774,10060.8880327412
Country_j,Product_31,2017-09-01,0,0,0
Country_g,Product_13,2017-09-01,148508160.224306,118061226.804679,89601769.6798876
Country_d,Product_29,2018-02-01,39254983.8494938,37392956.3542861,35576405.5843499
Country_g,Product_18,2017-12-01,12685.5614509667,9824.49361404813,7077.8712524214
Country_i,Product_24,2019-05-01,7869.01689811267,6425.4862461842,4931.66222378402
Country_h,Product_12,2017-09-01,111455.41474083,107490.650303638,103560.736035111
Country_f,Product_75,2018-02-01,1883655840.01002,933662054.610466,67468709.2072707
Country_d,Product_54,2018-07-01,891409665.717167,737299841.044958,580114174.175585
Country_g,Product_16,2017-10-01,1365168.98646387,1281454.07291385,1201799.61327476
Country_j,Product_9,2018-08-01,60187471.2191486,52300766.8284119,43982207.4317655
Country_h,Product_54,2017-09-01,1197345832.74386,1017190758.85798,828183566.165106
Country_d,Product_59,2018-01-01,20292628.0625921,1807795.28003973,0
Country_c,Product_20,2018-06-01,4058375.72218583,3930677.46004162,3803410.46710179
Country_d,Product_23,2019-03-01,65026.5565723445,55617.7780446463,46531.9744007156
Country_e,Product_42,2018-09-01,64158463.3271407,54449102.5855816,44909430.4868603
Country_d,Product_12,2018-02-01,441842.561939871,416241.715163428,388295.856038876
Country_h,Product_55,2017-12-01,73340.8452105886,69306.9447235314,64929.9683242064
Country_c,Product_56,2018-08-01,8169249.28675202,7620148.17873976,7100658.94334468
Country_d,Product_26,2018-02-01,75829005.2338549,70590191.6377592,65137669.6957836
Country_f,Product_34,2017-08-01,751193939.440145,388181678.631603,36705827.7191491
Country_b,Product_18,2018-11-01,10705.6341628979,9841.9176418937,8953.72198216609
Country_e,Product_72,2018-10-01,35468597.9452081,31211192.2710952,26719926.1068558
Country_j,Product_1,2017-11-01,292494.73823008,224489.833911783,163566.262899105
Country_b,Product_23,2018-03-01,159606.625263106,31149.5866998063,0
Country_d,Product_9,2018-01-01,100651851.857955,92604161.9573552,83916411.5098238
Country_f,Product_37,2018-12-01,77382709.7513893,65721896.95165,53837212.1731419
Country_b,Product_18,2017-11-01,9291.60279225485,8454.11607506819,7583.58901671926
Country_a,Product_18,2017-12-01,9750.29110653575,7985.430215163,6255.55106763727
Country_h,Product_13,2018-11-01,51930228.8812725,37282220.3448175,22513853.3747841
Country_a,Product_2,2018-02-01,129424034.322509,104667010.854995,80489132.5624228
Country_c,Product_27,2018-06-01,498712778.63912,475815762.168807,453994057.830974
Country_e,Product_68,2017-09-01,12327179.4479412,9715994.18488667,7195286.4126355
Country_f,Product_24,2018-06-01,19882.0412466791,18443.38192495,17168.4458713311
Country_h,Product_7,2019-02-01,2746383568.57319,2383862095.14759,2009241365.80443
Country_c,Product_24,2019-06-01,25563.4609463237,24170.2580262285,22721.7394988497
Country_f,Product_84,2019-05-01,632959415.300721,90304878.4165446,0
Country_f,Product_23,2019-01-01,279174.783710306,244847.434173119,208944.385241903
Country_g,Product_53,2017-09-01,770926.936516782,572376.669119142,389839.544499993
Country_j,Product_12,2018-06-01,120909.072952612,112845.319575412,105243.006774002
Country_f,Product_24,2019-02-01,24589.2704311604,23012.58674077,21285.1436351488
Country_f,Product_30,2019-04-01,4265071.17122929,4100191.16921256,3932686.79242288
Country_j,Product_1,2018-02-01,337822.357847884,271466.143837848,207214.489643948
Country_a,Product_19,2019-05-01,49367412.716325,26482237.8860993,3246683.24880133
Country_d,Product_23,2017-08-01,64728.6187277828,55256.5289765753,46251.5606654768
Country_f,Product_22,2017-11-01,889.71898338624,0,0
Country_c,Product_29,2018-01-01,24568264.9148211,23518552.0468611,22515157.6271025
Country_f,Product_16,2017-08-01,1782750.94045411,1586330.49673221,1383168.7576056
Country_j,Product_16,2019-05-01,2073247.51686528,1743123.55785055,1409787.3320407
Country_e,Product_36,2017-10-01,90585729.3535236,80147991.3880329,69929815.7494179
Country_j,Product_95,2018-11-01,4705482307.17453,4227317330.3115,3774980939.95758
Country_c,Product_26,2019-01-01,54242406.412509,50430748.6650175,46741922.105857
Country_h,Product_10,2018-09-01,4485.45830019439,3250.28393913222,2120.8456522554
Country_b,Product_34,2019-05-01,7755591905.49659,7152843205.46551,6587968810.37839
Country_h,Product_8,2018-11-01,24962402.5464621,17565861.093335,10202396.6002411
Country_g,Product_73,2018-07-01,993782351.831172,743539641.859572,481027728.931516
Country_c,Product_27,2019-03-01,521687225.012632,500512908.266121,478348503.787945
Country_c,Product_52,2018-09-01,15832907.0089492,14444403.7233364,12914229.9355826
Country_g,Product_86,2018-11-01,7929407.27724162,4284151.21360788,822725.701475277
Country_a,Product_5,2018-07-01,149418757.300137,103450438.804926,58833892.1120246
Country_i,Product_91,2017-12-01,10108.9424781597,7766.89927981857,5363.63823144985
Country_h,Product_8,2018-03-01,28560251.4089302,21793687.9418317,14550240.9369682
Country_h,Product_55,2018-12-01,91529.3195735238,86904.3518116978,82144.26676788
Country_d,Product_22,2018-05-01,868.244946027934,444.16014735208,23.8746804688424
Country_i,Product_52,2019-05-01,25074304.3429335,24002284.3557091,22959765.2937475
Country_b,Product_41,2017-08-01,4316994885.82611,3769241244.61146,3170171721.73233
Country_h,Product_1,2017-12-01,332323.970339108,298483.816348725,268098.022003696
Country_g,Product_69,2018-08-01,272489.821812698,200726.147338785,131144.397465966
Country_d,Product_12,2017-12-01,420344.325316252,392244.454020803,366037.032342511
Country_g,Product_31,2018-02-01,18856.6608471587,0,0
Country_d,Product_54,2018-03-01,1118248315.26092,949712688.735187,776512682.421893
Country_g,Product_4,2018-12-01,3633181.92291566,3024089.81750779,2409124.89047791
Country_i,Product_90,2019-06-01,1578873698.09314,1218646189.68462,863875663.041233
Country_f,Product_69,2017-11-01,452608.443338775,343696.238934003,232893.353518247
Country_c,Product_4,2018-02-01,23598363.3408875,20539086.4245732,17364370.0827343
Country_h,Product_23,2017-08-01,93613.7796219254,89044.7327705073,84285.9460700905
Country_a,Product_21,2018-02-01,224974.554701472,214531.143302164,205611.623756741
Country_e,Product_66,2018-05-01,5716083.68456502,4364191.24294167,3022827.10996724
Country_f,Product_73,2019-06-01,497866934.047496,344968437.609912,190019016.060032
Country_d,Product_22,2017-11-01,1344.84429134409,907.31185359244,470.767888052769
Country_f,Product_82,2017-08-01,2420617009.27964,1995527065.72724,1534296136.36457
Country_b,Product_23,2019-02-01,100659.902455728,0,0
Country_i,Product_1,2019-01-01,1528015.60433484,1151780.85793064,761064.019687837
Country_e,Product_68,2018-06-01,14409564.7120128,11698078.4844913,9274522.28328048
Country_j,Product_95,2018-10-01,4852341030.96315,4392713046.97437,3916803511.95667
Country_e,Product_71,2018-10-01,3752.43639352443,3211.8875630619,2651.16507778204
Country_d,Product_23,2017-11-01,66553.3534817342,57399.637717402,48000.2455981075
Country_d,Product_9,2018-12-01,85757417.0434644,77279890.9236342,69438859.7927286
Country_a,Product_17,2018-05-01,33805930.674689,29323487.7187034,24618887.1573533
Country_a,Product_1,2017-12-01,225961.772856954,204261.221687068,181952.733880209
Country_e,Product_70,2017-12-01,5802991.04258775,3998609.30484167,2024378.74577081
Country_g,Product_73,2018-11-01,824732949.814203,584840257.556996,310405116.815179
Country_b,Product_34,2018-04-01,6241220046.33438,5655123394.02643,5073870471.39371
Country_d,Product_18,2017-09-01,23726.6458227828,22163.9021326991,20557.4107266858
Country_c,Product_56,2018-03-01,8877218.96269292,8332676.02480175,7767006.07251668
Country_f,Product_69,2017-12-01,470704.421961687,358579.187284694,249635.478398445
Country_d,Product_55,2017-08-01,106534.246862531,98291.752068759,90441.7441053264
Country_a,Product_11,2018-07-01,60800.9865769244,0,0
Country_g,Product_71,2019-04-01,77826.1928147135,58569.7808820922,39797.3634960163
Country_e,Product_30,2019-06-01,38238.2778836349,34279.0609451926,30475.805598721
Country_e,Product_12,2017-11-01,1685.8804903008,1471.9421704668,1229.25164350019
Country_j,Product_62,2019-02-01,97664277.7928298,85151356.1345031,73215664.512487
Country_d,Product_12,2018-03-01,431245.508855736,405916.560444525,381608.558791972
Country_i,Product_12,2017-12-01,756823.435123999,696778.558124637,636193.012295379
Country_h,Product_11,2017-10-01,2864101.47968906,2489140.55997068,2108366.51574344
Country_i,Product_70,2019-05-01,33831286.3485641,0,0
Country_f,Product_60,2017-08-01,142002.866230745,41248.5605274681,0
Country_j,Product_18,2018-02-01,21756.5389403797,20253.0515035344,18636.9438319187
Country_f,Product_37,2018-08-01,59935467.1321762,49057326.6486359,37740542.9534345
Country_g,Product_58,2017-10-01,278570.607429979,253065.751516539,226776.196079972
Country_d,Product_16,2019-06-01,8582788.56693623,8210728.81741475,7854073.01888692
Country_a,Product_2,2019-02-01,133470003.230636,107674056.838331,82818037.9057019
Country_g,Product_1,2019-04-01,1113840.2375908,968166.632419464,831364.814480017
Country_c,Product_44,2018-02-01,686093.567781998,659778.593873175,634482.931122125
Country_g,Product_71,2018-04-01,65648.7381718602,47622.5979762111,29330.1034460577
Country_g,Product_26,2018-05-01,134286657.571252,112207918.266534,89585996.2659417
Country_a,Product_22,2018-01-01,312.552008108492,0,0
Country_f,Product_61,2018-11-01,418239593.807903,388140175.800917,355849678.868674
Country_c,Product_27,2017-10-01,521718895.783302,499758481.866058,479061912.134526
Country_c,Product_47,2017-10-01,2790378224.16573,2662608799.64873,2544939085.63923
